time,open,close,low,high,volume
1724036940,2639.58000000,2640.60000000,2638.66000000,2640.61000000,300.34500000
1724037000,2640.60000000,2637.89000000,2637.70000000,2640.79000000,996.47300000
1724037060,2637.88000000,2637.25000000,2636.76000000,2638.97000000,624.74900000
1724037120,2637.25000000,2637.94000000,2636.25000000,2637.94000000,520.96600000
1724037180,2637.94000000,2637.00000000,2636.64000000,2638.48000000,363.63800000
1724037240,2637.01000000,2635.53000000,2635.10000000,2637.19000000,1097.09300000
1724037300,2635.52000000,2637.27000000,2635.00000000,2638.15000000,1305.91300000
1724037360,2637.27000000,2637.11000000,2636.62000000,2637.55000000,1135.54500000
1724037420,2637.12000000,2638.12000000,2636.72000000,2638.71000000,667.51700000
1724037480,2638.11000000,2635.80000000,2635.41000000,2638.12000000,1043.25000000
1724037540,2635.80000000,2636.55000000,2635.00000000,2636.55000000,721.45000000
1724037600,2636.54000000,2635.54000000,2635.51000000,2636.80000000,818.16400000
1724037660,2635.54000000,2635.63000000,2634.38000000,2637.75000000,805.34700000
1724037720,2635.63000000,2635.68000000,2635.15000000,2635.87000000,413.50100000
1724037780,2635.68000000,2636.00000000,2635.00000000,2636.00000000,630.86500000
1724037840,2635.99000000,2635.12000000,2635.12000000,2636.33000000,351.76100000
1724037900,2635.12000000,2635.56000000,2635.12000000,2635.86000000,314.28200000
1724037960,2635.56000000,2636.42000000,2635.56000000,2636.83000000,280.59900000
1724038020,2636.41000000,2637.29000000,2636.15000000,2637.50000000,162.04700000
1724038080,2637.30000000,2639.60000000,2637.29000000,2639.61000000,1146.59500000
1724038140,2639.60000000,2640.42000000,2639.20000000,2642.21000000,2122.29600000
1724038200,2640.42000000,2640.10000000,2639.41000000,2640.68000000,406.07400000
1724038260,2640.10000000,2638.92000000,2638.77000000,2640.10000000,507.35900000
1724038320,2638.92000000,2640.50000000,2638.92000000,2640.51000000,394.32700000
1724038380,2640.50000000,2639.00000000,2639.00000000,2641.50000000,488.86200000
1724038440,2639.00000000,2638.31000000,2637.02000000,2639.00000000,2089.16700000
1724038500,2638.32000000,2638.77000000,2637.35000000,2638.95000000,251.44100000
1724038560,2638.77000000,2640.00000000,2638.65000000,2640.00000000,436.78700000
1724038620,2640.00000000,2641.71000000,2639.88000000,2641.71000000,473.90700000
1724038680,2641.71000000,2642.99000000,2641.16000000,2643.34000000,949.56000000
1724038740,2642.99000000,2642.96000000,2642.62000000,2645.22000000,2394.96100000
1724038800,2642.97000000,2641.55000000,2641.13000000,2642.97000000,1401.20600000
1724038860,2641.55000000,2642.53000000,2640.96000000,2642.75000000,735.28600000
1724038920,2642.53000000,2643.98000000,2642.52000000,2644.14000000,988.68700000
1724038980,2643.98000000,2644.37000000,2643.64000000,2644.65000000,742.28900000
1724039040,2644.37000000,2645.62000000,2643.69000000,2646.47000000,1069.58100000
1724039100,2645.62000000,2644.70000000,2643.86000000,2646.18000000,997.52700000
1724039160,2644.70000000,2641.39000000,2640.37000000,2645.59000000,4219.73600000
1724039220,2641.39000000,2640.20000000,2640.20000000,2642.62000000,866.08200000
1724039280,2640.20000000,2640.46000000,2640.00000000,2641.41000000,495.56500000
1724039340,2640.46000000,2640.24000000,2639.44000000,2640.84000000,800.67800000
1724039400,2640.24000000,2642.75000000,2640.24000000,2642.75000000,410.20000000
1724039460,2642.75000000,2641.28000000,2641.15000000,2643.19000000,512.15900000
1724039520,2641.29000000,2642.76000000,2641.08000000,2642.76000000,513.86200000
1724039580,2642.78000000,2642.77000000,2642.53000000,2646.21000000,4040.27800000
1724039640,2642.77000000,2641.11000000,2641.10000000,2642.96000000,363.20000000
1724039700,2641.10000000,2641.41000000,2641.07000000,2642.57000000,310.03200000
1724039760,2641.41000000,2639.69000000,2639.68000000,2641.41000000,418.07000000
1724039820,2639.69000000,2641.04000000,2639.13000000,2641.98000000,1841.72000000
1724039880,2641.04000000,2644.06000000,2640.44000000,2646.55000000,3601.27800000
1724039940,2644.06000000,2643.32000000,2643.32000000,2644.06000000,366.52600000
1724040000,2643.33000000,2642.73000000,2642.00000000,2643.69000000,655.97900000
1724040060,2642.73000000,2646.87000000,2641.27000000,2647.29000000,5757.30300000
1724040120,2646.87000000,2645.59000000,2645.59000000,2647.15000000,1022.82500000
1724040180,2645.59000000,2645.07000000,2645.07000000,2646.54000000,768.47800000
1724040240,2645.07000000,2644.62000000,2644.62000000,2646.54000000,673.55800000
1724040300,2644.61000000,2644.88000000,2643.35000000,2645.26000000,616.33200000
1724040360,2644.88000000,2643.92000000,2643.55000000,2645.23000000,573.09100000
1724040420,2643.92000000,2642.78000000,2642.53000000,2644.01000000,663.30200000
1724040480,2642.77000000,2643.49000000,2642.77000000,2643.89000000,811.70200000
1724040540,2643.50000000,2641.40000000,2641.40000000,2643.50000000,766.22200000
1724040600,2641.41000000,2641.50000000,2641.40000000,2642.03000000,339.57700000
1724040660,2641.50000000,2641.12000000,2640.37000000,2641.78000000,1727.96100000
1724040720,2641.11000000,2640.00000000,2639.56000000,2641.37000000,383.98000000
1724040780,2639.99000000,2640.05000000,2639.78000000,2640.58000000,490.73300000
1724040840,2640.06000000,2640.64000000,2640.06000000,2641.38000000,391.85900000
