time,open,close,low,high,volume
1720828800,3133.24000000,3131.60000000,3125.02000000,3137.11000000,30520.46400000
1720832400,3131.60000000,3128.74000000,3127.97000000,3138.91000000,20639.69900000
1720836000,3128.74000000,3126.80000000,3121.11000000,3128.74000000,25532.01900000
1720839600,3126.80000000,3119.83000000,3119.01000000,3129.52000000,19473.25800000
1720843200,3119.84000000,3114.80000000,3112.12000000,3119.84000000,28229.86000000
1720846800,3114.79000000,3132.31000000,3112.30000000,3139.26000000,68068.90900000
1720850400,3132.31000000,3133.69000000,3129.21000000,3141.87000000,36536.79600000
1720854000,3133.69000000,3139.08000000,3132.73000000,3140.48000000,26123.50000000
1720857600,3139.08000000,3128.48000000,3127.88000000,3139.52000000,26443.34000000
1720861200,3128.48000000,3164.54000000,3127.50000000,3170.99000000,125387.94100000
1720864800,3164.55000000,3156.81000000,3147.73000000,3167.72000000,62273.46400000
1720868400,3156.81000000,3155.59000000,3150.00000000,3159.59000000,27491.65000000
1720872000,3155.59000000,3155.90000000,3150.46000000,3163.94000000,44754.20600000
1720875600,3155.90000000,3152.58000000,3145.40000000,3157.80000000,39531.87500000
1720879200,3152.57000000,3153.01000000,3140.40000000,3153.55000000,48418.43400000
1720882800,3153.01000000,3153.92000000,3148.50000000,3159.62000000,28206.83500000
1720886400,3153.92000000,3151.06000000,3148.13000000,3161.64000000,35898.45100000
1720890000,3151.06000000,3155.14000000,3145.00000000,3155.15000000,20209.12200000
1720893600,3155.15000000,3151.56000000,3146.44000000,3159.42000000,22415.94200000
1720897200,3151.56000000,3162.63000000,3151.04000000,3164.35000000,21155.77700000
1720900800,3162.64000000,3161.49000000,3158.00000000,3167.78000000,23020.95100000
1720904400,3161.50000000,3164.15000000,3159.18000000,3164.15000000,11965.59300000
1720908000,3164.14000000,3190.98000000,3142.81000000,3195.55000000,145672.55100000
1720911600,3190.98000000,3174.01000000,3170.27000000,3200.72000000,111514.80000000
1720915200,3174.00000000,3185.69000000,3170.99000000,3192.94000000,61987.95000000
1720918800,3185.68000000,3185.30000000,3171.11000000,3186.91000000,46402.21800000
1720922400,3185.31000000,3171.32000000,3162.06000000,3187.28000000,49052.10400000
1720926000,3171.33000000,3171.15000000,3168.10000000,3178.63000000,28872.06600000
1720929600,3171.16000000,3191.72000000,3169.82000000,3199.58000000,80062.14600000
1720933200,3191.72000000,3199.95000000,3183.33000000,3206.09000000,93322.88900000
1720936800,3199.95000000,3189.47000000,3185.51000000,3202.96000000,43083.41600000
1720940400,3189.48000000,3194.34000000,3185.56000000,3201.25000000,32176.41200000
1720944000,3194.33000000,3209.10000000,3193.95000000,3219.87000000,81970.45600000
1720947600,3209.08000000,3211.52000000,3205.01000000,3224.00000000,63445.11000000
1720951200,3211.52000000,3196.80000000,3195.73000000,3215.70000000,51471.19800000
1720954800,3196.81000000,3201.59000000,3196.00000000,3205.34000000,31947.21400000
1720958400,3201.60000000,3188.39000000,3187.29000000,3202.80000000,64036.70600000
1720962000,3188.40000000,3182.56000000,3181.50000000,3194.30000000,37907.00600000
1720965600,3182.57000000,3190.32000000,3171.47000000,3202.50000000,82159.75700000
1720969200,3190.32000000,3188.56000000,3179.52000000,3194.89000000,59704.48700000
1720972800,3188.56000000,3194.93000000,3183.98000000,3196.77000000,30508.79100000
1720976400,3194.93000000,3188.84000000,3182.00000000,3195.85000000,32842.85700000
1720980000,3188.83000000,3184.84000000,3181.61000000,3190.50000000,13920.72800000
1720983600,3184.84000000,3189.56000000,3184.05000000,3190.00000000,10077.01500000
1720987200,3189.56000000,3198.41000000,3188.72000000,3205.79000000,32103.06300000
1720990800,3198.41000000,3253.20000000,3193.72000000,3255.00000000,143049.25700000
1720994400,3253.19000000,3244.64000000,3238.77000000,3264.82000000,118450.61600000
1720998000,3244.65000000,3243.56000000,3237.07000000,3268.66000000,78161.35500000
1721001600,3243.52000000,3276.80000000,3231.03000000,3287.87000000,144311.73600000
1721005200,3276.80000000,3295.21000000,3273.24000000,3296.91000000,54474.89200000
