time,open,close,low,high,volume
1716048000,3109.26000000,3118.41000000,3104.40000000,3119.99000000,112567.76500000
1716062400,3118.40000000,3121.59000000,3103.99000000,3125.96000000,103032.93700000
1716076800,3121.60000000,3127.69000000,3111.50000000,3135.58000000,132198.59300000
1716091200,3127.70000000,3114.17000000,3101.99000000,3129.29000000,151692.89100000
1716105600,3114.16000000,3101.62000000,3080.00000000,3124.20000000,317993.54800000
1716120000,3101.62000000,3076.14000000,3061.00000000,3102.00000000,325874.68100000
1716134400,3076.14000000,3063.67000000,3056.14000000,3083.36000000,261241.10100000
1716148800,3063.68000000,3069.98000000,3051.30000000,3081.13000000,159684.90200000
1716163200,3069.98000000,3085.57000000,3045.06000000,3099.59000000,318851.85200000
1716177600,3085.57000000,3090.39000000,3061.44000000,3138.14000000,521794.17100000
1716192000,3090.39000000,3092.91000000,3084.39000000,3113.04000000,247742.47700000
1716206400,3092.92000000,3116.95000000,3075.00000000,3120.00000000,340408.20700000
1716220800,3116.96000000,3438.29000000,3109.08000000,3459.61000000,1849895.61900000
1716235200,3438.29000000,3664.39000000,3420.20000000,3698.86000000,2115680.64100000
1716249600,3664.39000000,3698.85000000,3639.81000000,3725.69000000,878009.61200000
1716264000,3698.85000000,3663.29000000,3628.00000000,3703.00000000,529104.87200000
1716278400,3663.29000000,3779.64000000,3651.59000000,3830.53000000,1058781.88300000
1716292800,3779.63000000,3779.08000000,3749.62000000,3842.17000000,1535889.58800000
1716307200,3779.09000000,3715.14000000,3677.40000000,3849.26000000,1151283.39100000
1716321600,3715.14000000,3792.32000000,3711.89000000,3824.36000000,476072.95400000
1716336000,3792.33000000,3795.98000000,3776.29000000,3816.84000000,320600.43400000
1716350400,3795.99000000,3749.24000000,3722.58000000,3797.80000000,472880.78600000
1716364800,3749.24000000,3692.71000000,3690.00000000,3782.34000000,488219.20900000
1716379200,3692.51000000,3763.31000000,3655.00000000,3775.93000000,1260256.03200000
1716393600,3763.32000000,3738.35000000,3701.98000000,3799.92000000,668635.48300000
1716408000,3738.35000000,3740.25000000,3725.27000000,3784.69000000,416251.42700000
1716422400,3740.25000000,3784.56000000,3738.20000000,3792.60000000,322638.62400000
1716436800,3784.57000000,3815.79000000,3761.16000000,3838.00000000,498673.24300000
1716451200,3815.79000000,3921.00000000,3792.69000000,3930.00000000,899905.42000000
1716465600,3921.01000000,3815.09000000,3732.00000000,3952.89000000,2131833.24800000
1716480000,3815.08000000,3793.56000000,3693.73000000,3830.61000000,1060547.63300000
1716494400,3793.58000000,3784.80000000,3524.55000000,3908.00000000,2721576.14300000
1716508800,3784.79000000,3805.31000000,3744.03000000,3832.00000000,370071.22000000
1716523200,3805.30000000,3681.26000000,3651.73000000,3817.20000000,842319.99000000
1716537600,3681.26000000,3714.35000000,3627.00000000,3720.00000000,576212.69900000
1716552000,3714.34000000,3695.69000000,3672.63000000,3734.90000000,649355.59800000
1716566400,3695.70000000,3745.28000000,3655.34000000,3761.94000000,581506.66300000
1716580800,3745.29000000,3729.61000000,3724.78000000,3756.50000000,196348.05900000
1716595200,3729.61000000,3746.88000000,3710.14000000,3749.97000000,189544.80400000
1716609600,3746.88000000,3747.90000000,3745.00000000,3782.82000000,247552.15200000
1716624000,3747.91000000,3740.68000000,3737.80000000,3776.91000000,227862.56400000
1716638400,3740.69000000,3746.01000000,3721.00000000,3760.00000000,264853.53900000
1716652800,3746.01000000,3759.03000000,3738.19000000,3768.40000000,126493.96400000
1716667200,3759.02000000,3751.15000000,3730.00000000,3762.80000000,90927.23900000
1716681600,3751.16000000,3773.44000000,3732.06000000,3773.96000000,178108.15100000
1716696000,3773.43000000,3787.58000000,3742.24000000,3797.94000000,243276.65300000
1716710400,3787.58000000,3815.36000000,3778.63000000,3824.84000000,382468.46800000
1716724800,3815.36000000,3834.53000000,3792.36000000,3878.69000000,547989.38100000
1716739200,3834.54000000,3881.51000000,3833.37000000,3887.26000000,328167.01900000
1716753600,3881.52000000,3827.53000000,3820.00000000,3883.05000000,223377.85800000
1716768000,3827.54000000,3922.39000000,3824.70000000,3946.05000000,520497.34800000
1716782400,3922.39000000,3915.43000000,3891.02000000,3937.54000000,319588.05100000
1716796800,3915.43000000,3902.78000000,3886.00000000,3959.62000000,444465.62500000
1716811200,3902.78000000,3966.13000000,3893.36000000,3980.00000000,666736.23600000
1716825600,3966.12000000,3874.91000000,3856.00000000,3977.08000000,479309.84500000
1716840000,3874.91000000,3896.09000000,3860.84000000,3908.21000000,334532.17800000
1716854400,3896.09000000,3852.32000000,3830.00000000,3914.41000000,514446.57800000
1716868800,3852.31000000,3850.52000000,3823.00000000,3867.75000000,269051.04600000
1716883200,3850.52000000,3906.56000000,3841.35000000,3934.42000000,410328.89800000
1716897600,3906.56000000,3863.32000000,3833.33000000,3915.00000000,746847.29100000
1716912000,3863.33000000,3844.02000000,3775.42000000,3872.18000000,575839.50100000
1716926400,3844.09000000,3847.00000000,3825.05000000,3875.00000000,226955.69100000
1716940800,3847.01000000,3853.70000000,3837.28000000,3865.00000000,271810.89400000
1716955200,3853.71000000,3824.72000000,3822.60000000,3891.79000000,360058.33900000
1716969600,3824.71000000,3813.81000000,3783.20000000,3832.30000000,431147.81600000
1716984000,3813.81000000,3763.04000000,3753.10000000,3842.29000000,653488.04200000
1716998400,3763.03000000,3752.83000000,3746.41000000,3783.50000000,312184.26500000
1717012800,3752.82000000,3770.00000000,3746.84000000,3796.66000000,293374.86100000
1717027200,3770.01000000,3794.21000000,3753.06000000,3801.38000000,262058.92900000
1717041600,3794.21000000,3722.15000000,3713.13000000,3805.00000000,448968.51200000
1717056000,3722.16000000,3739.56000000,3704.70000000,3761.93000000,422165.63100000
1717070400,3739.58000000,3778.40000000,3736.35000000,3800.96000000,523718.41300000
1717084800,3778.40000000,3763.91000000,3752.01000000,3828.74000000,428199.11800000
