time,open,close,low,high,volume
1718924400,64989.95000000,64869.99000000,64848.70000000,65064.42000000,688.69097000
1718928000,64869.99000000,64832.00000000,64635.49000000,64940.00000000,752.02054000
1718931600,64832.00000000,64967.98000000,64655.17000000,65015.40000000,938.18606000
1718935200,64967.99000000,64786.00000000,64721.01000000,65066.66000000,555.58921000
1718938800,64786.00000000,64506.14000000,64345.00000000,64832.75000000,905.30357000
1718942400,64506.15000000,64670.00000000,64318.00000000,64673.02000000,832.17164000
1718946000,64670.00000000,64661.47000000,64508.00000000,64681.02000000,524.09296000
1718949600,64661.47000000,64627.64000000,64562.50000000,64736.10000000,627.49011000
1718953200,64627.64000000,64201.63000000,64190.76000000,64739.09000000,1033.34054000
1718956800,64201.63000000,63639.64000000,63522.75000000,64372.15000000,2349.97676000
1718960400,63639.64000000,64100.00000000,63564.37000000,64300.00000000,1803.08001000
1718964000,64100.00000000,63896.02000000,63814.00000000,64174.00000000,856.49464000
1718967600,63896.02000000,63770.00000000,63672.55000000,64060.01000000,1106.70545000
1718971200,63770.01000000,63827.39000000,63505.00000000,63929.98000000,1278.63406000
1718974800,63827.39000000,63615.21000000,63379.35000000,63879.07000000,2331.22014000
1718978400,63615.21000000,64222.84000000,63452.47000000,64360.00000000,2304.87226000
1718982000,64222.83000000,63732.02000000,63445.41000000,64353.54000000,2003.80076000
1718985600,63732.02000000,63657.29000000,63564.56000000,63838.71000000,1135.06578000
1718989200,63657.28000000,63671.04000000,63465.17000000,63891.68000000,964.64571000
1718992800,63671.04000000,64172.01000000,63648.02000000,64187.03000000,1073.12054000
1718996400,64172.01000000,64232.01000000,63944.12000000,64264.95000000,862.93662000
1719000000,64232.01000000,64200.52000000,64099.89000000,64460.14000000,648.78071000
1719003600,64200.52000000,64084.43000000,63828.09000000,64208.00000000,473.39359000
1719007200,64084.44000000,64155.02000000,64084.44000000,64199.70000000,357.67606000
1719010800,64155.02000000,64143.56000000,64072.00000000,64224.00000000,274.96670000
1719014400,64143.56000000,64056.47000000,63943.82000000,64185.90000000,461.16193000
1719018000,64056.46000000,64144.33000000,64056.46000000,64221.45000000,285.47049000
1719021600,64144.34000000,64303.40000000,64144.34000000,64342.54000000,570.81187000
1719025200,64303.41000000,64327.45000000,64271.95000000,64332.00000000,297.58960000
1719028800,64327.46000000,64364.11000000,64253.07000000,64367.17000000,377.51077000
1719032400,64364.12000000,64424.21000000,64257.79000000,64427.98000000,463.65510000
1719036000,64424.21000000,64430.00000000,64362.06000000,64530.61000000,602.16681000
1719039600,64430.01000000,64520.00000000,64324.67000000,64540.26000000,678.37346000
