time,open,close,low,high,volume
1718668800,66504.33000000,65500.00000000,64569.00000000,66588.23000000,11041.36558000
1718683200,65500.00000000,65672.51000000,65344.24000000,65845.47000000,4340.32865000
1718697600,65672.51000000,65366.00000000,65100.00000000,65750.01000000,3732.15562000
1718712000,65366.00000000,64706.00000000,64261.12000000,65433.97000000,11395.51177000
1718726400,64705.99000000,64412.19000000,64060.00000000,64904.91000000,6974.93160000
1718740800,64412.18000000,65175.32000000,64178.10000000,65305.00000000,4865.80922000
1718755200,65175.32000000,65404.00000000,64810.62000000,65603.91000000,5262.16662000
1718769600,65404.00000000,65326.89000000,65158.05000000,65727.54000000,3599.20908000
1718784000,65326.89000000,65210.00000000,65000.00000000,65544.00000000,3851.72512000
1718798400,65210.00000000,64922.00000000,64756.28000000,65310.02000000,3230.69752000
1718812800,64921.99000000,64882.01000000,64791.76000000,65284.37000000,2587.30051000
1718827200,64882.02000000,64974.37000000,64666.00000000,65087.76000000,1529.69691000
1718841600,64974.37000000,65189.99000000,64818.72000000,65407.40000000,2764.12678000
1718856000,65190.00000000,65858.84000000,65070.91000000,65967.39000000,3218.48909000
1718870400,65858.84000000,66169.85000000,65559.45000000,66482.94000000,3716.69714000
1718884800,66169.86000000,64831.23000000,64658.06000000,66300.50000000,7331.76705000
1718899200,64831.24000000,65050.00000000,64559.15000000,65217.21000000,5208.45123000
1718913600,65049.99000000,64869.99000000,64848.70000000,65200.11000000,2025.75902000
1718928000,64869.99000000,64506.14000000,64345.00000000,65066.66000000,3151.09938000
1718942400,64506.15000000,64201.63000000,64190.76000000,64739.09000000,3017.09525000
1718956800,64201.63000000,63770.00000000,63522.75000000,64372.15000000,6116.25686000
1718971200,63770.01000000,63732.02000000,63379.35000000,64360.00000000,7918.52722000
1718985600,63732.02000000,64232.01000000,63465.17000000,64264.95000000,4035.76865000
1719000000,64232.01000000,64143.56000000,63828.09000000,64460.14000000,1754.81706000
1719014400,64143.56000000,64327.45000000,63943.82000000,64342.54000000,1615.03389000
1719028800,64327.46000000,64520.00000000,64253.07000000,64540.26000000,2121.70614000
1719043200,64519.99000000,64265.26000000,64214.43000000,64546.81000000,1376.34835000
1719057600,64265.27000000,64307.08000000,64246.52000000,64397.82000000,930.39133000
1719072000,64307.09000000,64295.01000000,64218.50000000,64362.00000000,729.09750000
1719086400,64295.01000000,64262.01000000,64246.01000000,64330.00000000,536.37821000
1719100800,64262.01000000,64416.14000000,64262.00000000,64521.00000000,1222.91150000
1719115200,64416.14000000,64415.27000000,64349.49000000,64433.03000000,526.41413000
1719129600,64415.27000000,64341.45000000,64252.85000000,64437.28000000,945.73190000
1719144000,64341.46000000,64094.00000000,64049.41000000,64429.10000000,1383.12991000
1719158400,64094.01000000,64149.78000000,63918.58000000,64187.62000000,1430.37834000
1719172800,64149.78000000,63210.01000000,63178.32000000,64159.00000000,2715.88869000
1719187200,63210.01000000,62862.00000000,62695.02000000,63369.80000000,4626.61921000
1719201600,62862.00000000,62456.00000000,62160.72000000,62952.00000000,5068.08372000
1719216000,62456.00000000,61291.95000000,60567.01000000,62975.60000000,12136.79401000
1719230400,61291.95000000,60843.99000000,60670.36000000,61700.00000000,5796.95477000
1719244800,60843.99000000,59306.72000000,59058.00000000,61044.44000000,16409.89475000
1719259200,59306.72000000,60293.30000000,58402.00000000,60442.71000000,8123.00768000
1719273600,60293.30000000,61302.59000000,60257.06000000,61598.87000000,4817.65654000
1719288000,61302.59000000,60685.16000000,60624.63000000,61420.00000000,4078.38689000
1719302400,60685.16000000,61187.64000000,60668.01000000,61583.18000000,4679.07209000
1719316800,61187.64000000,61235.99000000,61118.00000000,61236.00000000,185.94328000
